2007-01-12|1455972|How do I print the contents of a rich text control?
2007-01-15|1471731|Does Microsoft internally use MFC for writing Windows apps?
2007-01-16|1478717|EnumChildWindows already enumerates recursively
2007-01-17|1483974|Should all windows appear in the taskbar?
2007-01-18|1488858|Email tip: Choose a subject line that is meaningful to the recipient, not to the sender
2007-01-24|1521924|The undeletable Outlook folder, episode 2
2007-01-25|1529570|Where did the Windows Vista wallpaper images come from?
2007-01-26|1537079|The /MAXMEM switch doesn't set the maximum amount of memory Windows will use
2007-01-26|1537081|The real underground (and subway)
2007-01-29|1551916|If vertical strips are better, why do toolbars use horizontal strips?
2007-01-30|1557491|Unusual uses for a ball-point pen: Breaking into the debugger
2007-01-31|1565656|If you ask an author to sign a book, you have to tell him/her what to write
2007-02-01|1573160|The network interoperability compatibility problem, second follow-up
2007-02-06|1612200|Bonus material for The Old New Thing (the book) is now available for download
2007-02-12|1661757|Performance evaluation euphemisms invading everyday speech (ironically)
2007-02-13|1669480|Email tip: Don't add people to a thread without saying why
2007-02-14|1676656|Technology hypochondriacs
2007-02-15|1683851|Why can't you set the command prompt's current directory to a UNC?
2007-02-19|1716211|What does LockWindowUpdate do?
2007-02-20|1726880|How is LockWindowUpdate meant to be used?
2007-02-21|1735472|With what operations is LockWindowUpdate meant to be used?
2007-02-22|1742084|With what operations is LockWindowUpdate not meant to be used?
2007-02-22|1742088|How to get your laptop to resume from standby in under two seconds
2007-02-23|1747713|Final remarks on LockWindowUpdate
2007-02-23|1747714|The 2007/2008 Seattle Symphony subscription season at a glance
2007-02-26|1763683|Please feel free to stop using DDE
2007-02-26|1763692|The politician's fallacy and the politician's apology
2007-02-27|1769274|What does an NMI error mean? (The infamous "Hardware Malfunction")
2007-03-01|1775759|If you have to ask, you're probably doing something wrong
2007-03-02|1786493|The .Default user is not the default user
2007-03-08|1834558|Just what the world has been wishing for: Surströmming ice cream
2007-03-12|1861385|What is a SM_SLOWMACHINE?
2007-03-14|1878777|Don't require your users to have a degree in philosophy, episode 2
2007-03-15|1883515|Email tip: Don't forget to ask your question
2007-03-20|1915586|I bet somebody is looking to get a really nice bonus for that feature: Uninstall
2007-03-21|1922203|You don't know what you do until you know what you don't do
2007-03-28|1969032|The social skills of a thermonuclear device, part 4
2007-03-30|1991616|What do the colors in the elevation dialog mean?
2007-04-02|2008357|Why do operating system files still adhere to the old 8.3 naming convention?
2007-04-03|2014992|Why does my thread pool use only one thread?
2007-04-04|2021921|His lips are moving: In order to serve you better
2007-04-05|2028099|Why can't I display a tooltip for a disabled window?
2007-04-06|2036150|Code is read much more often than it is written, so plan accordingly
2007-04-10|2065725|What is the default version of a header file?
2007-04-10|2065727|What's the row of numbers on the copyright page of books?
2007-04-11|2079137|What's the difference between WINVER, _WIN32_WINNT, _WIN32_WINDOWS, and _WIN32_IE?
2007-04-13|2106139|Email tip: People didn't answer your first email for a reason
2007-04-16|2148139|Changes to power management in Windows Vista
2007-04-17|2158334|The Notepad file encoding problem, redux
2007-04-24|2252261|What is the underlying object behind a COM interface pointer?
2007-04-24|2252262|How much time does it take for a pedestrian to cross the street?
2007-04-25|2265923|Identifying an object whose underlying DLL has been unloaded
2007-04-25|2265924|There's something about Christopher Walken
2007-04-26|2277346|Using the "gu" debugger command to find the infinite loop
2007-04-26|2277347|The intermediate value theory helps your table but not necessarily your beer
2007-04-27|2292037|Stupid debugger tricks: Calling functions and methods
2007-04-27|2292038|News Flash: Not being able to watch Jay Leno is not an emergency
2007-04-30|2332224|The default verb is not necessarily "open"
2007-04-30|2332225|Everyone should have a house pianist
2007-05-01|2346459|Microspeak: Operationalize
2007-05-03|2383346|Quick overview of how processes exit on Windows XP
2007-05-04|2402028|How my lack of understanding of how processes exit on Windows XP forced a security patch to be recalled
2007-05-11|2532913|Performing an operation in each subdirectory of a directory tree from batch
2007-05-14|2611278|Service required * Brewer error *
2007-05-15|2636224|Command lines need to be quoted; paths don't
2007-05-16|2659903|Why are console windows limited to Lucida Console and raster fonts?
2007-05-21|2757223|Don't be helpless: I don't know anything about MFC modal loops, but unlike some people, I'm not afraid to find out
2007-05-22|2777876|You're not my manager, so I'm not going to ask how high when you tell me to jump
2007-05-23|407234|Suggestion Box 3
2007-05-29|2955171|Psychic debugging: Why does FormatMessage say the resource couldn't be found?
2007-06-05|3088031|It's official: The logo for the London 2012 Olympic Games is hideously ugly
2007-06-06|3106089|Email tip: Lay off the massive email signatures
2007-06-06|3106091|How not to prepare for the STP (2007 edition)
2007-06-07|3128210|How do I inflate a bicycle tire with a potato?
2007-06-11|3215739|What determines which programs show up on the front page of the Windows XP Start menu?
2007-06-13|3258912|The program doesn't have to be run from the Start menu to earn Start menu points
2007-06-14|3278670|If you pin a program, it doesn't show up in the frequently-used programs list
2007-06-15|3301004|What other programs are filtered from the Start menu's list of frequently-used programs?
2007-06-18|3369797|Why does a new user get stuff on their Start menu right off the bat?
2007-06-21|3434925|How does the Windows XP Start menu decide that a program is newly-installed?
2007-06-22|3450172|Even advanced users liked the Windows XP Start menu
2007-07-02|3652873|Image File Execution Options just inserts the debugger in front of the command line
2007-07-05|3695356|QueryPerformanceCounter is not a source for unique identifiers
2007-07-09|3769001|It's not enough to say that something is bad; you have to say what would be better
2007-07-12|3821577|If you want a modeless dialog, then create a modeless dialog already
2007-07-16|3885472|How are window manager handles determined in 16-bit Windows and Windows 95?
2007-07-17|3903614|How are window manager handles determined in Windows NT?
2007-07-18|3926581|Why is the limit of window handles per process 10,000?
2007-07-23|4003873|The real cost of compatibility is not in the hacks; the hacks are small potatoes
2007-07-23|4003924|Tips for doing the Seattle to Portland (STP) in two days: What I learned in 2007
2007-07-26|4052149|How do the names in the file security dialog map to access control masks?
2007-07-27|4072156|Don't just grab the foreground window and host UI on it
2007-07-31|4138786|What is the lpdwHandle parameter in GetFileVersionInfoSize used for?
2007-08-01|4155462|Footnotes in Win32 history: VLM (Very Large Memory) support
2007-08-02|4179107|What is the difference between the Folder and Directory (and other special) progids?
2007-08-07|4268706|It rather involved being on the other side of this airtight hatchway: Executable corruption
2007-08-09|4300545|How do I get the handle of the primary monitor?
2007-08-10|4315707|Things I've written that have amused other people, Episode 4
2007-08-14|4374222|What is the order of evaluation in C#?
2007-08-15|4392538|C# static constructors are called on demand, not at startup
2007-08-16|4407029|What are these strange cmp [ecx], ecx instructions doing in my C# code?
2007-08-17|4422794|What are these spurious nop instructions doing in my C# code?
2007-08-21|4486197|We're all in this together: Maintaining common tools
2007-08-22|4500831|Windows Vista has more extended options on the context menu
2007-08-22|4520252|Disclaimers and such
2007-08-23|4517137|Nested fly-out menus are a usability nightmare
2007-09-04|4731478|Does creating a thread from DllMain deadlock or doesn't it?
2007-09-05|4751155|Whenever there is a coordination problem, somebody says, "Hey, let's create a process!"
2007-09-12|4872632|Making some statements and asking for advice isn't a question
2007-09-13|4886108|Why isn't QuickEdit on by default in console windows?
2007-09-13|4886109|Snatching defeat from the jaws of victory now more popular than vice versa
2007-09-17|4948130|What do I do with per-user data when I uninstall?
2007-09-17|4948131|Nearly everybody has a $500 flashlight
2007-09-18|4966024|Why is my delay-rendered format being rendered too soon?
2007-09-20|5002739|It rather involved being on the other side of this airtight hatchway: Elevation to administrator
2007-09-20|5002740|Find the Flowers vs Minesweeper
2007-09-21|5021765|What's the BS_PUSHLIKE button style for?
2007-09-24|5083738|How do I put a different wallpaper on each monitor?
2007-09-25|5108967|Microspeak: Going forward
2007-09-27|5155193|Why did the shortcut template change in Windows Vista?
2007-10-01|5216600|Suggestion Box 3, short answers (part 1 of who knows how many)
2007-10-08|5351207|Which windows appear in the Alt+Tab list?
2007-10-10|5386979|Microspeak: Actionable
2007-10-11|5395501|Whose idea was it to make Ctrl+Backspace delete the previous word?
2007-10-15|5455304|Why aren't shortcuts as easy as unix links?
2007-10-16|5465592|How do I delay the automatic logon process?
2007-10-17|5478031|The wrong way to check whether the mouse buttons have been swapped
2007-10-23|5612082|Superstition: Why is GetFileAttributes the way old-timers test file existence?
2007-10-24|5636575|What's the difference between LVM_HITTEST and LVM_INSERTMARKHITTEST?
2007-10-25|5658731|What's the deal with the EM_SETHILITE message?
2007-10-26|5681471|If you pass enough random numbers, eventually one of them will look valid
2007-10-26|5681472|The King County Council race gets even stranger
2007-10-29|5750353|Why doesn't Explorer show recursive directory size as an optional column?
2007-10-30|5773153|You can't change it, but you can hide it and add something that looks like it
2007-10-31|5788080|It rather involved being on the other side of this airtight hatchway: Local execution
2007-11-01|5807020|Why does GetDiskFreeSpaceEx return the wrong amount of free space?
2007-11-05|5896166|Why do we even have the DefWindowProc function?
2007-11-06|5924058|VirtualLock only locks your memory into the working set
2007-11-07|5948256|Proto-Microspeak: Pre-envisioning
2007-11-08|5973122|The Old New Thing (the book) allegedly now stocked at the Microsoft Company Store (Redmond)
2007-11-13|6157507|Amusing bug reports: On poetry and prose
2007-11-15|6234771|Is DEP on or off on Windows XP Service Pack 2?
2007-11-16|6281925|In Windows XP, even when DEP is on, it's still sometimes off
2007-11-19|6383774|If you want a menu that shows the contents of the My Computer folder, you already know how to do it
2007-11-20|6383774|If you want a menu that shows the contents of the My Computer folder, you already know how to do it
2007-11-20|6415714|You even have to watch out for your placeholder bitmaps
2007-11-21|6447771|Hidden gotcha: The command processor's AutoRun setting
2007-11-26|6523907|Why are INI files deprecated in favor of the registry?
2007-11-27|6538227|When you compress a drive, some files are exempted, but you can force it, and then it's your problem
2007-11-27|6538230|What to do when the steering column is stuck and the ignition won't turn
2007-11-28|6564257|The importance of the FORMAT_MESSAGE_IGNORE_INSERTS flag
2007-11-29|6588498|The first day at Microsoft: Don't just stand there
2007-12-03|6644060|How do 16-bit programs start up?
2007-12-05|6648388|Welcome to the Microsoft email culture
2007-12-06|5973122|The Old New Thing (the book) allegedly now stocked at the Microsoft Company Store (Redmond)
2007-12-06|6648392|Am I for real or just a robot? part 2
2007-12-12|6648399|When selecting system colors, match but don't mix
2007-12-13|6648400|AppInit_DLLs should be renamed Deadlock_Or_Crash_Randomly_DLLs
2007-12-17|6785519|How did wildcards work in MS-DOS?
2007-12-18|6794821|Book review: Advanced Windows Debugging (Mario Hewardt and Daniel Pravat)
2007-12-19|6801084|How do I mark a shortcut file as requiring elevation?
2007-12-24|6849530|What was the role of MS-DOS in Windows 95?
2007-12-26|6865673|Microthink: If you can't measure it, then it doesn't exist
2007-12-27|6873648|If you need anything other than natural alignment, you have to ask for it
2007-12-31|6909007|Why aren't console windows themed on Windows XP?
2008-01-07|7011066|Clean-up functions can't fail because, well, how do you clean up from a failed clean-up?
2008-01-08|7022158|Taxes: Files larger than 4GB
2008-01-08|7022159|Generating initials from a name is trickier than you think
2008-01-10|7047497|How does the calculator percent key work?
2008-01-11|7065021|Windows is not an MFC delivery channel
2008-01-14|7103585|No matter where you put an advanced setting, somebody will tell you that you are an idiot
2008-01-15|7113860|Use WM_WINDOWPOSCHANGED to react to window state changes
2008-01-16|7123299|Use WM_WINDOWPOSCHANGING to intercept window state changes
2008-01-18|7145021|Why do registry keys have a default value?
2008-01-21|7181075|When computer programmers dabble in economics: Paying parking tickets
2008-01-23|7203582|Email tip: Don't use a rude subject line just to make your message easier to spot
2008-01-25|7230100|The classic start menu is even more classic than it looks
2008-01-29|7294949|The history of the Windows XP common controls
2008-01-30|7315957|Even without a nitpicker's corner, I have to worry about nitpickers
2008-01-31|7337160|Shell policy is not the same as security
2008-02-01|7362840|Pass the whipped partially hydrogenated soybean and coconut oils, please
2008-02-04|7439592|DLL forwarding is not the same as delay-loading
2008-02-06|7479707|When there's a problem with the platform, you blame the platform, whether it's the platform's fault or not
2008-02-07|7502464|What did MakeProcInstance do?
2008-02-11|7596539|Why does Ctrl+ScrollLock cancel dialogs?
2008-02-13|7658352|Controlling which devices will wake the computer out of sleep
2008-02-15|7703996|Joshua Roman groupies may have to set up their frequent flyer accounts
2008-02-18|7761976|Why does Explorer show a + sign even if there are no child folders?
2008-02-18|7761978|What's with all those spam ping-bots?
2008-02-19|7784127|When you ask somebody to take a look, you need to tell them what you want them to find
2008-02-20|7806911|There can be more than one (or zero): Converting a process to a window
2008-02-22|7843406|Microspeak: Assorted babble
2008-02-25|7885570|When somebody gives you a gift of code, it's more often than not a burden in disguise
2008-02-26|7897723|Losing the game of Last Checkin Chicken two products in a row
2008-02-27|7912126|If you ask for STANDARD_RIGHTS_REQUIRED, you may as well ask for the moon
2008-02-28|7925962|Why are process and thread IDs multiples of four?
2008-02-29|7938836|Why can't I get FormatMessage to load my resource string?
2008-02-29|7938837|The 2008/2009 Seattle Symphony subscription season at a glance
2008-03-03|7994007|What do rocket scientists say when they want to say that something isn't hard?
2008-03-04|8014283|Email tip: A peer-to-peer discussion group does not come with a service level agreement
2008-03-05|8039816|Not my finest hour: Using the wrong mouse
2008-03-07|8080064|The art of losing things: Keep moving them around
2008-03-10|8080067|Why isn't there a GetDlgItemFloat function?
2008-03-11|8080077|What a drag: Dragging text
2008-03-12|8080101|What a drag: Dragging a Uniform Resource Locator (URL)
2008-03-13|8080135|What a drag: Dragging a Uniform Resource Locator (URL) and text
2008-03-14|8080140|If you grant somebody SeDebugPrivilege, you gave away the farm
2008-03-18|8080183|What a drag: Dragging a virtual file (HGLOBAL edition)
2008-03-19|8080215|What a drag: Dragging a virtual file (IStream edition)
2008-03-20|8080229|What a drag: Dragging a virtual file (IStorage edition)
2008-03-21|8328132|How to write like Raymond: What I tell you three times is true
2008-03-24|8332730|What's the difference between the COM and EXE extensions?
2008-03-26|8336829|Why are structure names different from their typedef names?
2008-03-27|8338530|Why do structures get tag names even if there is a typedef?
2008-03-27|8338531|Meet Deltalina, the star of Delta's new in-flight safety video
2008-03-28|8340624|Microspeak: Newplacement
2008-03-28|8340625|The most academically elite team in college basketball, in quest for their first conference win in 21 years
2008-03-31|8344799|2008 Q1 link clearance: Microsoft blogger edition
2008-04-01|8346907|Pranksters breathe a sigh of relief: There will never be a Building 7
2008-04-03|8352719|How do I force the ECHO command to echo?
2008-04-04|8355308|STATUS_BUFFER_OVERFLOW really should be named STATUS_BUFFER_OVERFLOW_PREVENTED
2008-04-07|8364033|What happened to winipcfg and netmon?
2008-04-10|8370479|Use the #error directive to check whether the compiler even sees you
2008-04-14|8389268|Why doesn't Explorer let you create a file whose name begins with a dot?
2008-04-16|8398400|Raymond's reading list: The Mythical Man-Month, The Design of Everyday Things, and Systemantics
2008-04-17|8399914|One-line batch script to delete empty directories
2008-04-21|8413175|Windows doesn't close windows when a user logs off; that's your call
2008-04-24|8420242|User interface code + multi-threaded apartment = death
2008-04-30|8440202|Book me the next flight to Tokyo, no wait, the second flight
2008-05-01|8445488|Why every advertising agency needs to have a review panel of twelve-year-old boys
2008-05-02|8447913|You didn't know you could add properties by atom, and it's a good thing you didn't know
2008-05-05|8459022|If you pass invalid parameters, then all bets are off
2008-05-06|8461730|Psychic debugging: Why does ExitProcess(1) produce an exit code of zero?
2008-05-07|8464281|Apparently I've been promoted by mistake all these years
2008-05-14|8502228|Why always "Windows XP" and "Windows Vista" and not just "XP" and "Vista"?
2008-05-15|8505492|Build a slide show out of search results
2008-05-16|8510192|If users can shut down the machine, it's not a security hole if they can shut down the machine
2008-05-19|8518565|Why is the function SHStripMneumonic misspelled?
2008-05-21|8525411|Another interesting detail from the analysis of Windows Error Reporting data for Explorer
2008-05-22|8530603|Microspeak: On-board (verb)
2008-05-23|8535427|What does TranslateAccelerator do?
2008-05-27|8553638|You can't give away something that isn't yours
2008-05-27|8553639|The cultural axes of punctuality and waiting in line
2008-05-28|8555658|Reading a contract from the other side: SHSetInstanceExplorer and SHGetInstanceExplorer
2008-05-28|8555659|India Calling: Call centers from the Indian point of view
2008-05-29|8557109|The sad demise of whimsical teasing in Comic Chat
2008-05-30|8560817|Why are some GDI functions named ExtXxx instead of XxxEx?
2008-05-30|8560818|Behind the Scenes at Mythbusters does not include experiments or explosions
2008-06-03|8570614|Food products that are offenses against nature: Bisquick Shake 'n Pour
2008-06-04|8572362|Why has my clipboard stopped working?
2008-06-09|8582411|Why are DLLs uninitialized in the "wrong" order?
2008-06-18|8612930|MSDN-speak: What does it mean when a parameter contains a value?
2008-06-20|8623417|Donations to the Microsoft Archives: Pens, CDs, and paperweights
2008-06-23|8640472|Just because you're using a smart pointer class doesn't mean you can abdicate understanding what it does
2008-06-23|8640473|Raymond misreads acronyms: MSPP-PVP
2008-06-24|8644367|Don't require your users to have a degree in philosophy, episode 3
2008-06-25|8649735|The difference between a junior and senior position at a video card company
2008-06-27|8659071|GUIDs are globally unique, but substrings of GUIDs aren't
2008-07-01|8673981|Windows Vista changed the Alt+Tab order slightly
2008-07-03|8682463|How did the invalid floating point operand exception get raised when I disabled it?
2008-07-07|8699128|Why is the LOADPARMS32 structure so messed up?
2008-07-08|8705315|Wikipedia has created its own reactionary subculture
2008-07-14|8730046|Why does the "Install Font" dialog look so old-school?
2008-07-16|8735896|The evolution of menu templates: 32-bit extended menus
2008-07-22|8762762|Windows could not properly load the XYZ keyboard layout
2008-07-23|8765362|Theorize if you want, but if the problem is right there in front of you, why not go for the facts?
2008-07-24|8768095|Reading a contract from the other side: Simulating a drop
2008-07-30|8790272|When I double-click an Excel spreadsheet, Excel opens but the document doesn't
2008-07-30|8790836|What does each country claim for its own?
2008-07-31|8792699|Don't be helpless: You can put things together, it doesn't have to be a single command
2008-08-01|8795860|I warned you: The dangers of attaching input queues
2008-08-04|8824356|Why, when you sort by name, doesn't it actually sort by name?
2008-08-05|8832510|Microspeak: The long pole
2008-08-06|8835317|The caret serves as the continuation character for batch files
2008-08-07|8839510|If the law says you can't file a petition, you might need to file it anyway, in case somebody later says that you should've even though the law says you couldn't
2008-08-08|8841951|If you return FALSE from DLL_PROCESS_ATTACH, will you get a DLL_PROCESS_DETACH?
2008-08-12|8849519|The implementation of iterators in C# and its consequences (part 1)
2008-08-13|8854601|The implementation of iterators in C# and its consequences (part 2)
2008-08-14|8862242|The implementation of iterators in C# and its consequences (part 3)
2008-08-14|8862243|The gradual erosion of the car trip experience
2008-08-15|8868267|The implementation of iterators in C# and its consequences (part 4)
2008-08-19|8877486|It's not Christmas: Nobody enjoys unwrapping your present
2008-08-20|8880062|Icons and cursors know where they came from
2008-08-21|8880075|Why does Explorer generate a page fault every two seconds?
2008-08-26|8896167|Microspeak: Pencils down
2008-09-01|8914664|How do I convert an error code to text when FORMAT_MESSAGE_FROM_SYSTEM doesn't work?
2008-09-02|8918130|Tales from the interview: Can you rotate this two-dimensional array?
2008-09-08|8931563|QueryPerformanceCounter counts elapsed time, not CPU cycles
2008-09-10|8938051|What were ShellExecute hooks designed for?
2008-09-12|8945692|Who is responsible for destroying the font passed in the WM_SETFONT message?
2008-09-16|8953255|The purpose of charts is normally to make information easier, not harder, to understand
2008-09-18|8956382|How can I tell that a directory is really a recycle bin?
2008-09-19|8957958|How can I tell that a directory is weird and should be excluded from the user interface?
2008-09-19|8957959|Steamy coffee leaves grounds for concern
2008-09-22|8960761|I've seen why people steal the foreground window for their dialog box
2008-09-26|8965755|ERRORLEVEL is not %ERRORLEVEL%
2008-09-29|8966821|Anybody can make up a generic mapping
2008-10-01|8969394|Why do maximized windows lose their title bar translucency?
2008-10-01|8969395|An artist's conception of the new citizenship test
2008-10-02|8969396|The dangers of setting your double-click speed too short
2008-10-03|8969397|Acquire and release sound like bass fishing terms, but they also apply to memory models
2008-10-06|8969399|Eventually, nothing is special any more
2008-10-08|8969401|Why does the Disk Management snap-in report my volume as Healthy when the drive is dying?
2008-10-13|8969404|Why does killing Winlogon take down the entire system?
2008-10-14|8998849|Why does Task Manager let me kill critical system processes?
2008-10-16|9001218|Psychic debugging: Why your thread is spending all its time processing meaningless thread timers
2008-10-20|9006720|Why can't you thunk between 32-bit and 64-bit Windows?
2008-10-21|9008384|Strange things happen when you let people choose their own name, part 1
2008-10-22|9010540|Strange things happen when you let people choose their own name, part 2
2008-10-23|9011948|Strange things happen when you let people choose their own name, part 3
2008-10-24|9013856|Sucking the trap frame out of a kernel mode stack trace
2008-10-27|9018239|Ah, local Los Angeles television news, how I miss thee
2008-10-28|9019618|To climb the corporate ladder you'll need some rope, but rope has many purposes
2008-10-29|9021161|Why does my Run dialog say that tasks will created with administrative privileges?
2008-10-30|9023340|If you're going to reformat source code, please don't do anything else at the same time
2008-10-30|9023344|Dude, the admission bracelet goes around your wrist
2008-11-05|9043631|Microspeak: Represent
2008-11-07|9051091|Self-esteem gone overboard: The perils of a global namespace
2008-11-10|9056610|How slow do you have to slow-double-click for it to be a rename?
2008-11-11|9059013|You can't fight in here; this is the War Room!
2008-11-12|9061065|Doesn't matter what your marketing technique is for your compiler if nobody actually writes code in your language any more
2008-11-20|9126834|If everything is top priority, then nothing is top priority
2008-11-21|9131198|The great thing about priorities is that you can always go one higher
2008-11-26|9143050|The cost-benefit analysis of bitfields for a collection of booleans
2008-11-28|9148951|Just because a method is called Refresh doesn't mean that it refreshes what you want
2008-12-01|9159146|Don't be helpless: You can find information too, if you try (episode 2)
2008-12-04|9172708|When you start getting in-page errors on your hard drive, it's time to go shopping for a new hard drive
2008-12-08|9182990|A file can go by multiple names, but two files can't have the same name
2008-12-10|9188555|How do I change the directory Windows uses for user profiles?
2008-12-11|9193695|Don't use global state to manage a local problem
2008-12-15|9216764|Why does the Explorer address bar reset itself while you're typing into it?
2008-12-17|9229556|How to create a Zune podcast from an audiobook or other files you already have
2008-12-18|9233149|How do I obtain the computer manufacturer's name?
2008-12-22|9244582|On 64-bit Windows, 32-bit programs run in an emulation layer, and if you don't like that, then don't use the emulator
2008-12-22|9244583|The Fargo campus responds to Redmond's December 2008 storm conditions
2008-12-31|9257840|Sorry, I don't get calls on this phone often
2009-01-01|9259142|How do I write a program that can be run either as a console or a GUI application?
2009-01-02|9265754|Why doesn't Windows 95 format floppy disks smoothly?
2009-01-06|9284334|Microspeak: Learnings
2009-01-07|9286576|When debugging a stack overflow, you want to focus on the repeating recursive part
2009-01-12|9306611|How does PostQuitMessage know which thread to post the quit message to?
2009-01-19|9339091|Why isn't the screen resolution a per-user setting?
2009-01-20|9341164|If you didn't like the answer, asking the same question again is unlikely to help
2009-01-21|9353310|If you have full trust, then you can do anything, so don't be surprised that you can do bad things, too
2009-01-22|9360856|Why do I get the error REGDB_E_IIDNOTREG when I call a method that returns an interface?
2009-01-26|9375457|But then we ran into problems when we started posting 10,000 messages per second
2009-01-27|9376606|There's camping, and then there's luxury camping, and then there's ridiculous luxury camping
2009-02-02|9388941|How do I programmatically show and hide the Quick Launch bar?
2009-02-03|9392202|Microspeak: Recommends (noun)
2009-02-03|9392203|The 2009/2010 Seattle Symphony subscription season at a glance
2009-02-04|9394113|What is the terminology for describing the various parts of the registry?
2009-02-05|9397154|What the various registry data types mean is different from how they are handled
2009-02-11|9411700|If you get confused by a register dump, then you'll just have to accept that some of my postings won't make any sense
2009-02-12|9411700|If you get confused by a register dump, then you'll just have to accept that some of my postings won't make any sense
2009-02-12|9413816|What does the COM Surrogate do and why does it always stop working?
2009-02-13|9416485|The checkbox: The mating call of the loser
2009-02-16|9425124|Don't keep track of information you don't need
2009-02-17|9426787|Why doesn't the file system have a function that tells you the number of files in a directory?
2009-02-19|9432917|Why do my file properties sometimes show an Archive check box and sometimes an Advanced button?
2009-02-20|9435239|Foreground activation permission is like love: You can't steal it, it has to be given to you
2009-02-20|9435240|Announcements on the ferry, and hills that grew while I was away
2009-02-23|9440784|Why is there no supported way to get the command line of another process?
2009-02-24|9441993|Rob Cockerham investigates those companies that pay cash for gold
2009-02-25|9443404|Smart quotes: The hidden scourge of text meant for computer consumption
2009-02-26|9445006|Pressing a registered hotkey gives you the foreground activation love
2009-02-27|9447775|How does Raymond decide what to post on any particular day?
2009-03-04|9457799|Microspeak: Year-over-year
2009-03-06|9461176|Why is the Win32 epoch January 1, 1601?
2009-03-12|9471146|Engineering is about tradeoffs: How hard will you work to save 68KB of disk space?
2009-03-19|9488508|Defense in depth means that you protect against exploits that don't exist yet
2009-03-23|9500125|What's the point of the MoveWindow function when we already have SetWindowPos?
2009-04-02|9528175|Windows 95 almost had floppy insertion detection but the training cost was prohibitive
2009-04-09|9539191|Being able to call a function without using GetProcAddress is not a security vulnerability
2009-04-10|9541813|When people ask to disable drag and drop, they often are trying to disable accidental drag and drop
2009-04-13|9546604|Why is there no support in the window manager for mouse button chording?
2009-04-16|9551818|The frustration of people who are not interested in why something works but only interested in the magic phrase they need to type
2009-04-17|9551818|The frustration of people who are not interested in why something works but only interested in the magic phrase they need to type
2009-04-17|9553626|Why is the animation common control limited to RLE8-compressed animations?
2009-04-20|9556040|Principles of economics, translated
2009-04-22|9560726|What structure packing do the Windows SDK header files expect?
2009-04-27|9570300|The Start menu pin list is just a list of items; there's no magic
2009-04-30|9577283|Those notification icons, with their clicks, double-clicks, right-clicks... what's up with that?
2009-05-01|9581563|When advanced users outsmart themselves: The device removal notification icon
2009-05-05|9587053|The social skills of a thermonuclear device: Why did you hang up?
2009-05-07|9592397|When you subclass a window, it's the original window procedure of the window you subclass you have to call when you want to call the original window procedure
2009-05-08|9595334|Writing a sort comparison function, redux
2009-05-11|9601136|How do I get a window back on the screen when it moved far, far away?
2009-05-12|9605143|Microspeak: T-shirt sizing
2009-05-22|9634512|Chicken chicken chicken chicken
2009-05-25|9639553|Why can't you change the alignment of an edit control after it has been created?
2009-05-25|9639554|The latest installment of Wallace and Gromit coming to Seattle
2009-05-26|9640962|What do you call a gadget that is used for debugging which looks at the properties of other gadgets?
2009-05-26|9640963|How to hide privacy violations in a privacy disclosure statement, part 2
2009-05-27|9642809|Before designing and implementing around an assumption, it helps to check that your assumption is true
2009-05-28|9645162|I'm sorry, you don't have permission to know where this shortcut file should show up in the Explorer window
2009-05-28|9645163|An unexpected application of the First Law of Thermodynamics
2009-05-29|9651067|Alternatives to using the #error directive to check whether the compiler even sees you
2009-05-29|9651068|Lessons from the state police, like what to do when they pull you over
2009-06-03|9687937|What does the "Zw" prefix mean?
2009-06-10|9718865|Why does MS-DOS use 8.3 filenames instead of, say, 11.2 or 16.16?
2009-06-11|9725386|Why does Explorer use the term KB instead of KiB?
2009-06-18|9771135|The dangers of mixing synchronous and asynchronous state
2009-06-22|9796531|Why does a flashing taskbar result in a fullscreen console returning to windowed mode?
2009-06-26|9804500|The thread that gets the DLL_PROCESS_DETACH notification is not necessarily the one that got the DLL_PROCESS_ATTACH notification
2009-07-03|9815394|Why does my screen go black when an emergency hibernation is in progress?
2009-07-06|9818299|A 32-bit application can allocate more than 4GB of memory, and you don't need 64-bit Windows to do it
2009-07-07|9820997|More musings on the peculiar linguistic status of languages acquired in childhood
2009-07-09|9825126|MS-DOS also allowed spaces in file names, although vanishingly few programs knew how to access them
2009-07-10|9827869|If dynamic DLL dependencies were tracked, they'd be all backwards
2009-07-14|9832544|The fun and profit of manipulating the DIB color table can be done without having to modify it
2009-07-15|9833677|Separating the metadata from the DIB pixels: Precalculating the BITMAPINFO
2009-07-16|9834856|Separating the metadata from the DIB pixels: Changing the raster operation
2009-07-17|9836293|The disembodiment of DIBs from the DIB section
2009-07-23|9845443|Your debugging code can be a security hole: Contest tickets
2009-07-27|9849503|Polling by sleeping versus polling by waiting with a timeout
2009-07-28|9850416|How do I quickly position two windows side by side?
2009-07-30|9852685|What is the difference between CSIDL_DESKTOP and CSIDL_DESKTOPDIRECTORY?
2009-07-30|9852686|How do I quickly position two windows side by side using only the keyboard?
2009-08-03|9855912|A burglar tells you the best place to hide your money
2009-08-04|9856634|Programming means that sometimes you have to snap two blocks together
2009-08-10|9862758|Why doesn't String.Format throw a FormatException if you pass too many parameters?
2009-08-12|9865216|Why can't I pass a reference to a derived class to a function that takes a reference to a base class by reference?
2009-08-13|9867383|Common gotchas when writing your own p/invoke
